Location:;Huelva
Date:;01/07/2025 14:16:27
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;681095
Lon.:;4124795
Comments:;preforo 3 m
Operator:;Alehandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3948;21,39;6905;37,41;16,02
Z. Fs:;7776;250,69;10744;346,37;95,68
Z. U2:;31681;2976,98;34358;3228,53;251,55
Z. Tilt:;6002;0,39;117003;7,7;7,31
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
2005;0,9;13,73;587,58;1,53;0;6,89;144,56;2;1,02;410,51;2671
2006;0,9;14,09;583,54;1,56;0;6,82;144,68;2;1,02;406,37;2671
2007;0,9;14,54;581,09;1,61;0;6,88;144,8;2;1,02;403,83;2672
2008;0,91;14,77;584,76;1,62;0;6,87;144,92;2;1,03;407,39;2672
2009;0,9;15,15;588,14;1,68;0;6,88;145,04;2;1,02;410,68;2673
2010;0,91;15,28;587,48;1,68;0;6,88;145,16;2;1,03;409,92;2673
2011;0,9;15,28;584,66;1,7;0;6,87;145,28;2;1,02;407,01;2673
2012;0,91;15,28;598,48;1,68;0;6,87;145,4;2;1,03;420,72;2674
2013;0,9;15,09;599,61;1,67;0;6,86;145,52;2,1;1,02;421,75;2674
2014;0,9;14,93;591,81;1,65;0;6,92;145,64;2;1,02;413,85;2675
2015;0,91;14,89;577,99;1,64;0;6,88;145,76;2;1,03;399,94;2675
2016;0,92;14,83;558,35;1,62;0;6,86;145,88;2;1,03;380,2;2676
2017;0,92;14,77;557,32;1,61;0;6,94;146;2;1,03;379,07;2677
2018;0,92;14,83;569,25;1,62;0;6,86;146,12;2;1,03;390,91;2677
2019;0,91;15,06;583,07;1,65;0;6,87;146,24;2;1,03;404,62;2677
2020;0,9;15,12;591,05;1,67;0;6,93;146,36;2;1,02;412,51;2678
2021;0,92;15,02;598,67;1,64;0;6,87;146,48;2;1,04;420,03;2678
2022;0,91;14,99;599,42;1,65;0;6,88;146,6;2;1,03;420,68;2679
2023;0,92;14,99;593,31;1,64;0;6,87;146,72;2;1,03;414,47;2679
2024;0,91;15,06;590,77;1,65;0;6,93;146,84;2;1,03;411,84;2680
2025;0,92;15,06;593,03;1,63;0;6,87;146,96;2;1,04;414;2680
2026;0,92;15,12;583,91;1,65;0;6,93;147,08;2;1,03;404,78;2681
2027;0,92;15,35;587,58;1,67;0;6,8;147,2;2;1,04;408,35;2681
2028;0,92;15,47;587,2;1,68;0;6,92;147,32;2;1,04;407,87;2682
2029;0,92;15,44;587,77;1,68;0;6,92;147,44;2;1,04;408,34;2682
2030;0,92;15,47;590,96;1,69;0;6,87;147,56;2;1,03;411,44;2683
2031;0,91;15,44;586,73;1,7;0;6,86;147,68;2;1,03;407,11;2683
2032;0,92;15,25;585,51;1,67;0;6,93;147,8;2,1;1,03;405,79;2684
2033;0,92;15,02;588,89;1,64;0;6,86;147,92;2;1,03;409,08;2684
2034;0,9;14,93;588,33;1,65;0;6,88;148,04;2;1,02;408,41;2685
2035;0,95;14,99;590,11;1,58;0;6,93;148,16;2;1,07;410,1;2685
2036;0,92;15,09;589,46;1,65;0;6,88;148,28;1,9;1,03;409,35;2686
2037;0,9;15,06;583,44;1,67;0;6,92;148,4;2;1,02;403,23;2686
2038;0,89;15,02;578,27;1,68;0;6,87;148,52;2;1,01;397,97;2687
2039;0,9;15,12;581;1,67;0;6,93;148,64;2;1,02;400,59;2687
2040;0,89;15,22;583,91;1,71;0;6,93;148,76;2;1,01;403,41;2688
2041;0,9;15,28;584,57;1,7;0;6,91;148,88;2;1,02;403,97;2688
2042;0,91;15,38;582,97;1,69;0;6,93;149;2;1,03;402,27;2689
2043;0,91;15,38;587,11;1,69;0;6,92;149,12;2;1,03;406,31;2689
2044;0,9;15,64;577,34;1,73;0;6,92;149,24;2;1,02;396,44;2690
2045;0,89;15,6;598,67;1,75;0;6,86;149,36;2;1,01;417,67;2690
2046;0,9;15,47;593,97;1,71;0;6,93;149,48;2;1,02;412,87;2691
2047;0,91;15,38;599,61;1,69;0;6,92;149,6;2;1,03;418,41;2691
2048;0,9;15,38;592,09;1,71;0;6,97;149,73;2;1,02;410,8;2692
2049;0,91;15,12;582,13;1,66;0;6,93;149,85;2;1,03;400,74;2692
2050;0,91;15,02;579,59;1,65;0;6,87;149,97;2;1,03;398,11;2693
2051;0,9;14,86;583,91;1,64;0;6,92;150,09;2;1,02;402,33;2693
2052;0,9;14,73;586,26;1,63;0;6,91;150,21;2,1;1,02;404,58;2694
2053;0,91;14,57;592,46;1,6;0;6,92;150,33;2,1;1,03;410,68;2694
2054;0,92;14,54;596,69;1,59;0;6,91;150,45;2;1,03;414,81;2694
2055;0,91;14,44;593,22;1,59;0;6,93;150,57;2;1,03;411,24;2695
2056;0,92;14,35;589,17;1,56;0;6,92;150,69;2;1,04;407,1;2695
2057;0,92;14,25;579,87;1,56;0;6,92;150,81;2;1,03;397,7;2696
2058;0,91;14,28;577,43;1,57;0;6,85;150,93;2;1,03;395,16;2696
2059;0,92;14,51;586,54;1,58;0;6,92;151,05;2;1,04;404,18;2697
2060;0,92;14,54;589,27;1,58;0;6,93;151,17;2;1,04;406,8;2697
2061;0,92;14,6;590,3;1,59;0;6,92;151,29;2;1,04;407,74;2698
2062;0,92;14,89;590,77;1,63;0;6,91;151,41;2;1,03;408,11;2699
2063;0,92;14,96;590,77;1,62;0;6,97;151,53;2;1,04;408,01;2699
2064;0,92;14,99;591,34;1,63;0;6,98;151,65;2;1,04;408,48;2699
2065;0,91;15,15;601,39;1,66;0;6,98;151,77;2;1,03;418,43;2700
2066;0,91;15,09;600,92;1,66;0;6,93;151,9;2;1,03;417,87;2700
2067;0,91;15,02;604,4;1,65;0;6,96;152,02;2;1,03;421,24;2701
2068;0,91;15,02;609,75;1,65;0;6,93;152,14;2;1,03;426,5;2701
2069;0,91;15,06;613,42;1,65;0;6,97;152,26;2;1,03;430,07;2702
2070;0,92;15,02;611,07;1,63;0;6,97;152,38;2;1,04;427,62;2702
2071;0,93;14,89;599,61;1,61;0;6,98;152,5;2;1,05;416,06;2703
2072;0,92;14,83;598,85;1,61;0;6,98;152,62;2,1;1,04;415,21;2703
2073;0,92;14,83;597,26;1,61;0;6,98;152,75;2,1;1,04;413,51;2704
2074;0,93;14,8;598,01;1,6;0;6,92;152,87;2;1,05;414,17;2704
2075;0,93;14,86;603,93;1,6;0;6,97;152,99;2,2;1,05;419,99;2705
2076;0,93;14,86;603,93;1,6;0;6,97;152,99;2,2;1,05;419,99;2792
2077;0,93;14,86;603,93;1,6;0;6,97;152,99;2,2;1,05;419,99;2792
2078;0,92;16,57;543,51;1,81;0;6,97;153,11;1,9;1,02;359,28;2793
2079;0,93;16,44;570,1;1,77;0;6,97;153,23;2;1,04;385,77;2793
2080;0,92;16,57;584,19;1,8;0;6,97;153,35;2,1;1,04;399,77;2794
2081;0,92;16,57;607,5;1,81;0;6,97;153,47;2;1,04;422,97;2794
2082;0,92;16,54;615,77;1,81;0;6,96;153,59;2;1,04;431,14;2795
2083;0,91;16,51;632,96;1,81;0;6,97;153,72;2,1;1,04;448,24;2795
2084;0,92;16,51;630,9;1,79;0;6,97;153,84;2;1,05;446,08;2795
2085;0,92;16,28;616,05;1,77;0;6,97;153,96;1,9;1,04;431,13;2796
2086;0,92;16,18;614,36;1,76;0;6,98;154,08;2;1,04;429,34;2797
2087;0,92;16,12;614,92;1,76;0;6,97;154,2;2;1,04;429,81;2797
2088;0,92;15,86;612,95;1,73;0;7,03;154,32;2;1,04;427,74;2798
2089;0,92;15,8;615,2;1,72;0;6,97;154,44;2;1,04;429,89;2798
2090;0,92;15,54;608,34;1,7;0;7,03;154,57;2;1,04;422,94;2799
2091;0,92;15,35;607,5;1,67;0;7,03;154,69;2;1,04;421,99;2799
2092;0,91;15,28;609,94;1,68;0;7,03;154,81;2,1;1,03;424,34;2799
2093;0,92;14,77;611,26;1,61;0;6,97;154,93;2;1,04;425,55;2800
2094;0,92;14,73;610,79;1,61;0;6,96;155,05;2;1,04;424,99;2800
2095;0,92;14,7;612,57;1,61;0;7,03;155,18;2;1,04;426,67;2801
2096;0,92;14,7;609,94;1,6;0;6,97;155,3;2;1,04;423,94;2801
2097;0,92;14,64;610,6;1,6;0;7,03;155,42;2;1,04;424,5;2802
2098;0,92;14,83;613,42;1,61;0;6,91;155,54;2;1,04;427,22;2802
2099;0,93;14,73;600,17;1,58;0;6,96;155,66;2;1,05;413,88;2803
2100;0,93;14,7;600,17;1,58;0;6,96;155,78;2;1,05;413,78;2803
2101;0,94;14,7;599,61;1,57;0;6,96;155,9;2;1,06;413,12;2804
2102;0,93;14,64;595,85;1,57;0;6,97;156,03;2;1,05;409,26;2804
2103;0,93;14,73;596,22;1,58;0;7,02;156,15;2;1,05;409,54;2805
2104;0,93;15,06;609,28;1,62;0;7,03;156,27;2;1,05;422,5;2805
2105;0,94;15,09;611,16;1,61;0;6,97;156,39;2;1,06;424,28;2806
2106;0,94;15,12;610,51;1,61;0;6,9;156,51;2;1,06;423,53;2806
2107;0,93;15,15;601,95;1,63;0;7,02;156,63;2;1,05;414,88;2807
2108;0,95;14,99;586,83;1,58;0;7,02;156,76;2;1,07;399,65;2807
2109;0,95;14,99;585,6;1,58;0;7,03;156,88;2;1,07;398,33;2808
2110;0,95;15,15;591,81;1,59;0;6,98;157;2;1,07;404,44;2808
2111;0,95;15,18;591,71;1,6;0;6,96;157,12;2;1,07;404,24;2809
2112;0,95;15,22;586,36;1,6;0;7,03;157,24;2,1;1,07;398,79;2809
2113;0,95;15,28;574,61;1,61;0;7,02;157,37;2;1,06;386,94;2810
2114;0,96;15,28;572,26;1,59;0;7,03;157,49;2;1,07;384,5;2810
2115;0,95;15,57;595,66;1,63;0;7,02;157,61;2;1,07;407,8;2811
2116;0,95;15,73;606;1,66;0;7,03;157,73;1,9;1,07;418,04;2811
2117;0,95;15,73;607,12;1,66;0;7,07;157,86;2;1,07;419,07;2812
2118;0,95;15,41;589,27;1,63;0;6,96;157,98;2;1,07;401,11;2812
2119;0,95;15,35;597,16;1,61;0;7,02;158,1;2;1,07;408,91;2813
2120;0,95;15,54;597,26;1,64;0;7,02;158,22;2;1,07;408,9;2813
2121;0,96;15,51;588,52;1,62;0;7,01;158,34;2;1,08;400,07;2814
2122;0,96;15,18;586,64;1,57;0;7,02;158,47;2;1,08;398,09;2814
2123;0,96;15,25;598,95;1,59;0;7,02;158,59;2;1,08;410,3;2815
2124;0,96;15,51;612,95;1,62;0;7,03;158,71;2;1,08;424,2;2815
2125;0,95;15,41;590,77;1,62;0;6,97;158,83;2;1,07;401,93;2816
2126;0,96;15,18;581,75;1,57;0;7,08;158,95;2;1,08;392,81;2816
2127;0,95;15,44;606,46;1,62;0;7,03;159,08;2;1,07;417,43;2817
2128;0,96;15,47;607,87;1,61;0;6,89;159,2;2;1,08;418,74;2817
2129;0,95;15,35;612,48;1,62;0;7,02;159,32;2;1,07;423,24;2818
2130;0,95;15,57;621,31;1,63;0;7,01;159,44;2;1,08;431,98;2818
2131;0,95;15,64;621,41;1,65;0;7,03;159,56;2;1,07;431,97;2818
2132;0,96;15,7;624,41;1,63;0;7,01;159,69;2,1;1,09;434,88;2819
2133;0,96;15,51;616,14;1,62;0;7,01;159,81;2;1,08;426,52;2819
2134;0,98;15,64;619,81;1,6;0;6,95;159,93;2;1,1;430,08;2820
2135;0,97;15,8;634,37;1,63;0;7,02;160,05;2;1,1;444,55;2820
2136;0,96;15,31;615,77;1,6;0;7,01;160,17;1,9;1,08;425,85;2821
2137;1;15,15;612,57;1,52;0;7,07;160,3;2;1,12;422,55;2822
2138;0,98;15,41;611,35;1,58;0;7,02;160,42;2;1,1;421,23;2822
2139;1;15,57;612,95;1,56;0;6,95;160,54;2;1,12;422,73;2822
2140;1,01;15,35;625,73;1,52;0;7,08;160,66;2;1,13;435,41;2823
2141;1,08;14,93;643,02;1,38;0;7,02;160,78;2;1,21;452,61;2823
2142;1,18;14,8;655,61;1,25;0;7,02;160,91;2;1,31;465,1;2824
2143;1,24;14,57;663,41;1,18;0;7,03;161,03;2;1,37;472,8;2824
2144;1,26;14,28;649,13;1,14;0;7,02;161,15;2;1,39;458,42;2825
2145;1,41;12,99;554,88;0,92;0;7,08;161,27;2;1,52;364,07;2825
2146;1,39;12,44;519,26;0,9;0;6,97;161,4;2;1,49;328,36;2826
2147;1,29;14,22;518,23;1,1;0;7,08;161,52;2;1,4;327,23;2826
2148;1,26;14,7;535,8;1,16;0;7,02;161,64;2;1,37;344,7;2827
2149;1,18;15,35;554,6;1,3;0;7,02;161,76;2;1,29;363,4;2827
2150;1,15;15,09;556,1;1,31;0;7,03;161,89;2;1,27;364,8;2828
2151;1,11;14,89;581,47;1,35;0;7,02;162,01;2;1,22;390,08;2828
2152;1,01;13,7;638,04;1,36;0;7,07;162,13;2,1;1,14;446,55;2829
2153;0,99;12,99;657,3;1,32;0;7,01;162,25;2;1,12;465,71;2829
2154;0,98;12,32;655,05;1,26;0;7,08;162,38;2;1,11;463,36;2830
2155;0,98;12,28;648;1,26;0;7,08;162,5;2;1,1;456,21;2830
2156;0,98;11,51;614,92;1,17;0;7,08;162,62;1,9;1,1;423,04;2831
2157;0,98;11,41;612,01;1,16;0;7,08;162,75;2;1,1;420,03;2831
2158;0,98;12,38;635,22;1,26;0;7,08;162,87;2;1,11;443,14;2832
2159;0,98;13,25;649,5;1,36;0;7,08;162,99;2;1,1;457,32;2832
2160;0,97;13,86;648,47;1,43;0;7,09;163,12;2;1,1;456,19;2833
2161;0,98;14,06;632,49;1,43;0;7,08;163,24;2;1,11;440,12;2833
2162;0,98;14,31;631,27;1,47;0;7,13;163,36;2;1,1;438,8;2834
2163;0,97;14,8;627,61;1,53;0;7,08;163,49;2;1,1;435,04;2834
2164;0,97;14,99;622,25;1,55;0;7,08;163,61;2;1,09;429,58;2835
2165;0,99;15,12;620,28;1,53;0;7,14;163,73;2;1,11;427,51;2835
2166;0,98;15,22;627,51;1,55;0;7,08;163,86;2;1,11;434,65;2836
2167;0,99;15,64;623,94;1,59;0;7,07;163,98;2;1,11;430,98;2836
2168;0,98;16,09;625,54;1,64;0;7,02;164,1;2;1,11;432,48;2837
2169;0,98;16,51;625,16;1,69;0;7,08;164,23;2;1,1;432,01;2837
2170;0,98;16,93;627,14;1,73;0;7,12;164,35;2;1,11;433,88;2838
2171;0,99;16,99;622,53;1,72;0;7,13;164,47;2;1,11;429,18;2838
2172;0,98;16,83;615,96;1,73;0;7,07;164,6;2,1;1,1;422,5;2839
2173;0,98;16,67;616,14;1,7;0;7,13;164,72;2,1;1,1;422,59;2839
2174;0,97;17,12;618,77;1,77;0;7,07;164,84;2;1,09;425,13;2840
2175;0,97;17,12;618,77;1,77;0;7,07;164,84;2;1,09;425,13;2950
2176;0,97;17,12;618,77;1,77;0;7,07;164,84;2;1,09;425,13;2951
2177;0,98;18,6;568,69;1,91;0;7,07;164,97;1,9;1,09;374,75;2952
2178;0,98;18,6;583,72;1,91;0;7,08;165,09;2;1,09;389,68;2952
2179;0,98;18,57;605,81;1,89;0;7,08;165,21;2;1,1;411,67;2953
2180;0,98;18,67;618,68;1,91;0;7,07;165,34;1,9;1,1;424,44;2953
2181;0,98;18,54;626,95;1,89;0;7,13;165,46;2;1,11;432,61;2954
2182;0,97;18,6;629,96;1,92;0;7,07;165,58;2,1;1,1;435,52;2954
2183;0,97;18,63;641,51;1,92;0;7,02;165,71;2;1,1;446,98;2954
2184;0,96;18,6;644,33;1,93;0;7,08;165,83;2;1,09;449,7;2955
2185;0,97;18,54;640,95;1,91;0;7,14;165,95;2;1,1;446,22;2955
2186;0,96;18,41;640,39;1,91;0;7,13;166,08;2;1,09;445,56;2956
2187;0,96;18,31;636,25;1,9;0;7,13;166,2;1,9;1,09;441,33;2956
2188;0,96;18,18;635,03;1,89;0;7,07;166,32;2;1,09;440,01;2957
2189;0,97;18,02;635,41;1,86;0;7,06;166,45;2;1,1;440,29;2957
2190;0,98;17,73;635,22;1,82;0;7,07;166,57;2;1,1;440;2958
2191;0,97;17,44;629,21;1,8;0;7,12;166,69;2;1,1;433,89;2958
2192;0,98;16,96;624,04;1,74;0;7,12;166,82;2,1;1,1;428,62;2959
2193;0,97;16,86;627,33;1,74;0;7,12;166,94;2;1,1;431,81;2959
2194;0,98;16,8;624,98;1,72;0;7,13;167,07;2;1,1;429,37;2960
2195;0,97;16,8;624,6;1,73;0;7,13;167,19;1,9;1,09;428,89;2960
2196;0,98;16,7;619,15;1,7;0;7,13;167,31;1,9;1,1;423,34;2961
2197;0,98;16,6;632,68;1,69;0;7,08;167,44;2;1,11;436,78;2961
2198;0,97;16,63;638,23;1,72;0;7,12;167,56;2;1,1;442,22;2962
2199;0,98;16,6;630,99;1,7;0;7,14;167,69;2;1,1;434,89;2962
2200;0,99;16,34;627,42;1,66;0;7,08;167,81;2;1,11;431,22;2963
2201;0,99;16,38;627,23;1,66;0;7,13;167,93;2;1,11;430,93;2963
2202;0,99;16,44;630,24;1,67;0;7,07;168,06;2;1,11;433,84;2964
2203;0,99;16,47;630,33;1,66;0;7,13;168,18;2;1,12;433,84;2964
2204;0,99;16,57;637;1,67;0;7,07;168,3;2;1,12;440,41;2965
2205;0,99;16,67;637,1;1,69;0;7,13;168,43;2;1,11;440,41;2965
2206;0,99;16,54;635,5;1,67;0;7,12;168,55;2;1,12;438,71;2966
2207;0,99;16,54;633,34;1,67;0;7,19;168,68;2;1,12;436,45;2966
2208;0,99;16,47;618,68;1,67;0;7,12;168,8;2;1,11;421,7;2967
2209;0,99;16,51;619,06;1,67;0;7,13;168,93;2;1,11;421,97;2967
2210;0,98;16,57;630,9;1,69;0;7,13;169,05;2;1,11;433,72;2968
2211;0,99;16,7;634,84;1,69;0;7,13;169,17;2;1,11;437,56;2968
2212;0,98;16,83;641,33;1,72;0;7,13;169,3;2,1;1,11;443,95;2969
2213;0,99;17,05;637,29;1,72;0;7,14;169,42;2;1,12;439,81;2969
2214;1;17,05;635,88;1,71;0;7,12;169,55;2;1,12;438,3;2970
2215;0,99;16,96;633,72;1,72;0;7,13;169,67;1,9;1,11;436,04;2970
2216;0,99;16,99;631,84;1,72;0;7,13;169,79;1,9;1,11;434,07;2971
2217;0,99;16,96;630,24;1,71;0;7,06;169,92;2;1,12;432,37;2971
2218;1;16,96;619,06;1,7;0;7,07;170,04;2;1,12;421,09;2972
2219;0,99;16,96;621,97;1,72;0;7,13;170,16;2;1,11;423,91;2972
2220;0,99;17,15;631,74;1,73;0;7,12;170,29;2;1,12;433,58;2973
2221;0,99;17,18;635,12;1,74;0;7,12;170,41;2;1,11;436,86;2973
2222;0,98;17,28;636,72;1,76;0;7,13;170,54;2;1,11;438,36;2974
2223;0,98;17,22;637,94;1,76;0;7,12;170,66;2;1,11;439,49;2974
2224;0,98;17,12;636,35;1,75;0;7,13;170,79;2;1,11;437,79;2975
2225;0,99;17,09;639,17;1,72;0;7,12;170,91;2;1,12;440,51;2975
2226;0,99;17,09;647,81;1,73;0;7,13;171,03;2;1,12;449,06;2976
2227;0,98;17,05;650,07;1,74;0;7,19;171,16;2;1,11;451,22;2976
2228;0,98;16,96;649,6;1,73;0;7,12;171,28;2;1,11;450,65;2976
2229;0,99;16,76;644,24;1,7;0;7,11;171,41;2;1,11;445,19;2977
2230;0,99;16,73;639,17;1,69;0;7,13;171,53;2;1,12;440,02;2978
2231;1;16,73;635,5;1,67;0;7,19;171,66;2;1,13;436,26;2978
2232;1;16,67;630,9;1,66;0;7,12;171,78;2,1;1,13;431,56;2979
2233;1;16,6;633,15;1,66;0;7,12;171,9;2;1,13;433,71;2979
2234;1;16,51;635,31;1,66;0;7,19;172,03;2;1,12;435,78;2980
2235;0,99;16,51;635,12;1,67;0;7,12;172,15;2;1,12;435,49;2980
2236;0,99;16,6;634,28;1,67;0;7,19;172,28;1,9;1,12;434,55;2981
2237;0,98;16,6;638,7;1,69;0;7,19;172,4;2;1,11;438,87;2981
2238;0,99;16,6;642,36;1,68;0;7,06;172,53;2;1,11;442,43;2981
2239;0,99;16,67;649,03;1,69;0;7,19;172,65;2;1,12;449,01;2982
2240;0,98;16,57;649,88;1,7;0;7,12;172,77;2;1,11;449,75;2982
2241;0,98;16,67;648,94;1,7;0;7,18;172,9;2;1,11;448,72;2983
2242;0,98;16,7;647,06;1,7;0;7,12;173,02;2;1,11;446,74;2983
2243;0,98;16,7;645,93;1,7;0;7,19;173,15;2;1,11;445,51;2984
2244;0,98;16,67;646,12;1,7;0;7,12;173,27;2;1,11;445,6;2984
2245;0,99;16,57;634,56;1,68;0;7,18;173,4;2;1,11;433,95;2985
2246;0,99;16,57;640,58;1,67;0;7,19;173,52;2;1,12;439,86;2985
2247;1;16,41;634,37;1,65;0;7,18;173,65;2;1,12;433,56;2986
2248;0,99;16,38;632,31;1,65;0;7,12;173,77;2;1,12;431,4;2986
2249;1;16,25;609,19;1,62;0;7,12;173,9;2;1,12;408,18;2987
2250;1;16,31;625,54;1,63;0;7,13;174,02;2;1,13;424,44;2987
2251;1;16,28;633,15;1,62;0;7,12;174,14;2;1,13;431,95;2988
2252;0,99;16,28;636,82;1,64;0;7,18;174,27;2,1;1,12;435,52;2988
2253;1;16,38;642,27;1,64;0;7,07;174,39;2;1,13;440,87;2989
2254;0,99;16,44;644,8;1,67;0;7,17;174,52;2;1,11;443,31;2989
2255;0,99;16,47;641,04;1,66;0;7,12;174,64;1,9;1,12;439,45;2990
2256;0,99;16,51;646,03;1,67;0;7,12;174,76;1,9;1,12;444,33;2990
2257;0,99;16,54;648,84;1,67;0;7,17;174,89;2;1,12;447,05;2991
2258;0,99;16,51;647,34;1,67;0;7,19;175,01;2;1,12;445,45;2991
2259;0,99;16,6;652,13;1,68;0;7,12;175,14;2;1,12;450,15;2992
2260;0,99;16,6;657,68;1,67;0;7,12;175,26;2;1,12;455,59;2992
2261;0,99;16,57;649,41;1,67;0;7,12;175,39;2;1,12;447,22;2993
2262;0,99;16,51;644,71;1,67;0;7,23;175,51;2;1,12;442,43;2993
2263;0,99;16,47;644,33;1,66;0;7,18;175,64;2;1,12;441,95;2994
2264;0,99;16,51;649,22;1,67;0;7,18;175,76;2;1,12;446,74;2994
2265;0,99;16,51;644,52;1,67;0;7,17;175,89;2;1,12;441,95;2995
2266;0,99;16,47;634,75;1,66;0;7,05;176,01;2;1,12;432,07;2995
2267;1;16,41;633,06;1,65;0;7,18;176,13;2;1,12;430,28;2996
2268;0,99;16,38;636,72;1,65;0;7,18;176,26;2;1,12;433,85;2996
2269;1;16,44;636,16;1,65;0;7,12;176,38;2;1,12;433,19;2997
2270;0,99;16,47;641,23;1,66;0;7,12;176,51;2;1,12;438,17;2997
2271;1;16,57;645,84;1,66;0;7,06;176,63;2;1,13;442,67;2998
2272;1;16,7;654,48;1,68;0;7,18;176,76;2,1;1,13;451,22;2998
2273;1;16,7;652,23;1,67;0;7,18;176,88;2;1,13;448,87;2999
2274;1;16,54;646,78;1,65;0;7,12;177;2,2;1,13;443,32;2999
2275;1;16,6;644,8;1,67;0;7,12;177,13;2;1,13;441,25;3000
2276;1;16,6;644,8;1,67;0;7,12;177,13;2;1,13;441,25;3087
2277;1;16,6;644,8;1,67;0;7,12;177,13;2;1,13;441,25;3088
2278;1,01;18,28;597,44;1,8;0;7,19;177,25;1,9;1,13;393,59;3088
2279;1,01;18,41;631,93;1,82;0;7,19;177,38;2;1,14;427,98;3089
2280;1,01;18,38;651,76;1,82;0;7,17;177,5;2;1,14;447,71;3089
2281;1,01;18,41;655,8;1,82;0;7,18;177,63;2;1,14;451,65;3090
2282;1,01;18,31;656,64;1,82;0;7,12;177,75;2;1,14;452,4;3090
2283;1;18,38;660,31;1,83;0;7,18;177,88;2;1,13;455,97;3091
2284;1,01;18,38;653,45;1,82;0;7,17;178;2;1,14;449,01;3091
2285;1;18,41;645,46;1,84;0;7,17;178,13;1,9;1,13;440,92;3092
2286;1,01;18,57;647,25;1,84;0;7,18;178,25;2;1,14;442,61;3092
2287;1,01;18,6;653,73;1,85;0;7,17;178,38;2;1,14;449;3093
2288;1;18,44;652,04;1,84;0;7,18;178,5;2;1,13;447,21;3093
2289;1,01;18,41;646,87;1,83;0;7,17;178,63;2;1,14;441,94;3094
2290;1;17,99;642,17;1,8;0;7,17;178,75;2;1,13;437,14;3094
2291;1,01;17,89;644,15;1,78;0;7,12;178,87;2;1,14;439,02;3095
2292;1,01;17,63;651,1;1,74;0;7,18;179;2,1;1,14;445,87;3095
2293;1;17,44;660,87;1,74;0;7,18;179,12;2;1,13;455,55;3096
2294;1,01;17,47;660,97;1,72;0;7,17;179,25;1,9;1,15;455,54;3096
2295;1;17,41;660,31;1,74;0;7,18;179,37;1,9;1,13;454,79;3097
2296;1,01;17,25;663,32;1,7;0;7,23;179,5;2;1,15;457,7;3097
2297;1,01;17,18;665,57;1,7;0;7,17;179,63;2;1,15;459,85;3098
2298;1,01;17,18;667,73;1,71;0;7,17;179,75;2;1,14;461,92;3098
2299;1,01;16,86;669,33;1,67;0;7,18;179,87;2;1,14;463,42;3099
2300;1,01;16,8;672,24;1,67;0;7,17;180;2;1,14;466,23;3099
2301;1,02;16,99;678,35;1,67;0;7,17;180,12;2;1,15;472,24;3100
2302;1,02;17,05;676,38;1,67;0;7,17;180,25;2;1,15;470,17;3100
2303;1,02;16,89;666,6;1,66;0;7,17;180,37;2;1,15;460,3;3101
2304;1,01;16,76;667,36;1,65;0;7,18;180,5;2;1,15;460,95;3101
2305;1,01;16,73;675,25;1,65;0;7,17;180,62;2;1,15;468,75;3102
2306;1,01;16,67;676,28;1,65;0;7,17;180,75;2;1,15;469,68;3102
2307;1,02;16,8;676,38;1,65;0;7,17;180,87;2;1,15;469,68;3103
2308;1,01;16,93;680,7;1,68;0;7,23;181;2;1,14;473,9;3103
2309;1,01;16,89;680,79;1,67;0;7,23;181,13;2;1,15;473,9;3104
2310;1,01;16,83;680,42;1,67;0;7,17;181,25;2;1,14;473,43;3104
2311;1,01;16,83;679,1;1,66;0;7,17;181,38;2;1,15;472,01;3105
2312;1,02;16,76;674,69;1,65;0;7,17;181,5;2,1;1,15;467,5;3105
2313;1,01;16,6;670,08;1,65;0;7,17;181,62;2;1,14;462,8;3106
2314;1,01;16,41;667,83;1,62;0;7,17;181,75;2;1,15;460,44;3106
2315;1;16,38;662,47;1,63;0;7,23;181,88;1,9;1,13;454,99;3107
2316;1,01;16,47;661,06;1,63;0;7,23;182;2;1,14;453,48;3107
2317;1,01;16,6;666,98;1,65;0;7,23;182,13;2;1,14;459,3;3108
2318;1;16,51;682,48;1,65;0;7,23;182,25;2;1,14;474,71;3108
2319;1,01;16,41;684,83;1,63;0;7,23;182,38;2;1,14;476,96;3108
2320;1,01;16,44;687,65;1,62;0;7,23;182,5;2;1,15;479,68;3109
2321;1,01;16,38;681,26;1,62;0;7,17;182,63;2;1,15;473,19;3110
2322;1,01;16,12;664,54;1,6;0;7,17;182,75;2;1,14;456,37;3110
2323;1,01;16,12;667,07;1,59;0;7,17;182,88;2;1,15;458,81;3111
2324;1,02;16,09;670,08;1,58;0;7,17;183;2;1,15;461,72;3111
2325;1,02;16,12;678,26;1,57;0;7,17;183,13;2;1,16;469,79;3112
2326;1,03;16,12;683,52;1,57;0;7,17;183,25;2;1,17;474,96;3112
2327;1,03;16,25;683,24;1,57;0;7,17;183,38;2;1,17;474,58;3112
2328;1,02;16,15;685,3;1,58;0;7,17;183,5;2;1,16;476,55;3113
2329;1,04;16,05;679,85;1,54;0;7,18;183,63;2;1,18;471;3113
